"","area_code","survey_datetime","year","yr","month","m","day","day_of_week","week_day_type","time_step","anglers","coho_total_kept","kept_coho_ad_rate","coho_kept_ad","coho_total_released","coho_total_encounters","coho_kept_per_angler","coho_kept_ad_per_angler","coho_released_per_angler","coho_encounters_per_angler"
"191","10","2004-02-01",2004,"2004",2,"Feb",1,"Sun","wkend",1,26,0,0,0,0,0,0,0,0,0
"192","10","2004-02-02",2004,"2004",2,"Feb",2,"Mon","wkday",1,2,0,0,0,0,0,0,0,0,0
"193","10","2004-02-03",2004,"2004",2,"Feb",3,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"194","10","2004-02-04",2004,"2004",2,"Feb",4,"Wed","wkday",1,2,0,0,0,0,0,0,0,0,0
"195","10","2004-02-05",2004,"2004",2,"Feb",5,"Thu","wkday",1,6,0,0,0,0,0,0,0,0,0
"196","10","2004-02-07",2004,"2004",2,"Feb",7,"Sat","wkend",1,29,0,0,0,2,2,0,0,0.0689655172413793,0.0689655172413793
"197","10","2004-02-08",2004,"2004",2,"Feb",8,"Sun","wkend",1,69,0,0,0,0,0,0,0,0,0
"198","10","2004-02-09",2004,"2004",2,"Feb",9,"Mon","wkday",1,2,0,0,0,0,0,0,0,0,0
"199","10","2004-02-10",2004,"2004",2,"Feb",10,"Tue","wkday",1,10,0,0,0,0,0,0,0,0,0
"200","10","2004-02-11",2004,"2004",2,"Feb",11,"Wed","wkday",1,15,0,0,0,0,0,0,0,0,0
"201","10","2004-02-13",2004,"2004",2,"Feb",13,"Fri","wkend",1,7,0,0,0,0,0,0,0,0,0
"202","10","2004-02-14",2004,"2004",2,"Feb",14,"Sat","wkend",1,18,0,0,0,3,3,0,0,0.166666666666667,0.166666666666667
"203","10","2004-02-15",2004,"2004",2,"Feb",15,"Sun","wkend",1,2,0,0,0,0,0,0,0,0,0
"204","10","2004-02-20",2004,"2004",2,"Feb",20,"Fri","wkend",1,11,0,0,0,0,0,0,0,0,0
"205","10","2004-02-21",2004,"2004",2,"Feb",21,"Sat","wkend",1,10,0,0,0,0,0,0,0,0,0
"206","10","2004-02-22",2004,"2004",2,"Feb",22,"Sun","wkend",1,20,0,0,0,1,1,0,0,0.05,0.05
"207","10","2004-02-27",2004,"2004",2,"Feb",27,"Fri","wkend",1,4,0,0,0,0,0,0,0,0,0
"208","10","2004-02-29",2004,"2004",2,"Feb",29,"Sun","wkend",1,12,0,0,0,0,0,0,0,0,0
"209","10","2004-03-06",2004,"2004",3,"Mar",6,"Sat","wkend",1,5,0,0,0,0,0,0,0,0,0
"210","10","2004-03-13",2004,"2004",3,"Mar",13,"Sat","wkend",1,6,0,0,0,0,0,0,0,0,0
"211","10","2004-03-14",2004,"2004",3,"Mar",14,"Sun","wkend",1,2,0,0,0,0,0,0,0,0,0
"212","10","2004-03-21",2004,"2004",3,"Mar",21,"Sun","wkend",1,4,0,0,0,0,0,0,0,0,0
"213","10","2004-03-28",2004,"2004",3,"Mar",28,"Sun","wkend",1,1,0,0,0,0,0,0,0,0,0
"214","10","2004-04-03",2004,"2004",4,"Apr",3,"Sat","wkend",1,7,0,0,0,0,0,0,0,0,0
"215","10","2004-04-11",2004,"2004",4,"Apr",11,"Sun","wkend",1,3,0,0,0,0,0,0,0,0,0
"216","10","2004-04-18",2004,"2004",4,"Apr",18,"Sun","wkend",1,11,0,0,0,0,0,0,0,0,0
"217","10","2004-05-01",2004,"2004",5,"May",1,"Sat","wkend",1,71,0,0,0,0,0,0,0,0,0
"218","10","2004-05-02",2004,"2004",5,"May",2,"Sun","wkend",1,62,0,0,0,0,0,0,0,0,0
"219","10","2004-05-04",2004,"2004",5,"May",4,"Tue","wkday",1,8,0,0,0,0,0,0,0,0,0
"220","10","2004-05-06",2004,"2004",5,"May",6,"Thu","wkday",1,3,0,0,0,0,0,0,0,0,0
"221","10","2004-05-08",2004,"2004",5,"May",8,"Sat","wkend",1,46,0,0,0,0,0,0,0,0,0
"222","10","2004-05-09",2004,"2004",5,"May",9,"Sun","wkend",1,21,0,0,0,0,0,0,0,0,0
"223","10","2004-05-11",2004,"2004",5,"May",11,"Tue","wkday",1,1,0,0,0,0,0,0,0,0,0
"224","10","2004-05-14",2004,"2004",5,"May",14,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"225","10","2004-05-15",2004,"2004",5,"May",15,"Sat","wkend",1,34,0,0,0,0,0,0,0,0,0
"226","10","2004-05-16",2004,"2004",5,"May",16,"Sun","wkend",1,27,0,0,0,0,0,0,0,0,0
"227","10","2004-05-18",2004,"2004",5,"May",18,"Tue","wkday",1,10,0,0,0,0,0,0,0,0,0
"228","10","2004-05-19",2004,"2004",5,"May",19,"Wed","wkday",1,6,0,0,0,0,0,0,0,0,0
"229","10","2004-05-22",2004,"2004",5,"May",22,"Sat","wkend",1,8,0,0,0,0,0,0,0,0,0
"230","10","2004-05-23",2004,"2004",5,"May",23,"Sun","wkend",1,10,0,0,0,0,0,0,0,0,0
"231","10","2004-05-24",2004,"2004",5,"May",24,"Mon","wkday",1,3,0,0,0,0,0,0,0,0,0
"232","10","2004-05-29",2004,"2004",5,"May",29,"Sat","wkend",1,18,0,0,0,0,0,0,0,0,0
"233","10","2004-05-30",2004,"2004",5,"May",30,"Sun","wkend",1,13,0,0,0,0,0,0,0,0,0
"234","10","2004-06-04",2004,"2004",6,"Jun",4,"Fri","wkend",1,11,0,0,0,0,0,0,0,0,0
"235","10","2004-06-05",2004,"2004",6,"Jun",5,"Sat","wkend",1,8,0,0,0,0,0,0,0,0,0
"236","10","2004-06-06",2004,"2004",6,"Jun",6,"Sun","wkend",1,20,0,0,0,0,0,0,0,0,0
"237","10","2004-06-08",2004,"2004",6,"Jun",8,"Tue","wkday",1,1,0,0,0,0,0,0,0,0,0
"238","10","2004-06-11",2004,"2004",6,"Jun",11,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"239","10","2004-06-12",2004,"2004",6,"Jun",12,"Sat","wkend",1,23,0,0,0,0,0,0,0,0,0
"240","10","2004-06-13",2004,"2004",6,"Jun",13,"Sun","wkend",1,8,0,0,0,0,0,0,0,0,0
"241","10","2004-06-17",2004,"2004",6,"Jun",17,"Thu","wkday",1,2,0,0,0,0,0,0,0,0,0
"242","10","2004-06-20",2004,"2004",6,"Jun",20,"Sun","wkend",1,16,0,0,0,0,0,0,0,0,0
"243","10","2004-06-27",2004,"2004",6,"Jun",27,"Sun","wkend",1,15,0,0,0,0,0,0,0,0,0
"244","10","2004-07-03",2004,"2004",7,"Jul",3,"Sat","wkend",2,6,4,0.25,1,0,4,0.666666666666667,0.166666666666667,0,0.666666666666667
"245","10","2004-07-07",2004,"2004",7,"Jul",7,"Wed","wkday",2,37,4,0,0,1,5,0.108108108108108,0,0.027027027027027,0.135135135135135
"246","10","2004-07-09",2004,"2004",7,"Jul",9,"Fri","wkend",2,14,4,0.5,2,1,5,0.285714285714286,0.142857142857143,0.0714285714285714,0.357142857142857
"247","10","2004-07-10",2004,"2004",7,"Jul",10,"Sat","wkend",2,31,20,0.6,12,8,28,0.645161290322581,0.387096774193548,0.258064516129032,0.903225806451613
"248","10","2004-07-11",2004,"2004",7,"Jul",11,"Sun","wkend",2,70,36,0.305555555555556,11,21,57,0.514285714285714,0.157142857142857,0.3,0.814285714285714
"249","10","2004-07-12",2004,"2004",7,"Jul",12,"Mon","wkday",2,8,0,0,0,0,0,0,0,0,0
"250","10","2004-07-13",2004,"2004",7,"Jul",13,"Tue","wkday",2,22,3,0.666666666666667,2,0,3,0.136363636363636,0.0909090909090909,0,0.136363636363636
"251","10","2004-07-15",2004,"2004",7,"Jul",15,"Thu","wkday",2,23,7,0.285714285714286,2,5,12,0.304347826086957,0.0869565217391304,0.217391304347826,0.521739130434783
"252","10","2004-07-16",2004,"2004",7,"Jul",16,"Fri","wkend",2,7,4,0.5,2,6,10,0.571428571428571,0.285714285714286,0.857142857142857,1.42857142857143
"253","10","2004-07-17",2004,"2004",7,"Jul",17,"Sat","wkend",2,41,12,0.75,9,3,15,0.292682926829268,0.219512195121951,0.0731707317073171,0.365853658536585
"254","10","2004-07-18",2004,"2004",7,"Jul",18,"Sun","wkend",2,41,20,0.2,4,8,28,0.48780487804878,0.0975609756097561,0.195121951219512,0.682926829268293
"255","10","2004-07-19",2004,"2004",7,"Jul",19,"Mon","wkday",2,12,0,0,0,0,0,0,0,0,0
"256","10","2004-07-20",2004,"2004",7,"Jul",20,"Tue","wkday",2,1,0,0,0,0,0,0,0,0,0
"257","10","2004-07-22",2004,"2004",7,"Jul",22,"Thu","wkday",2,21,6,0.333333333333333,2,6,12,0.285714285714286,0.0952380952380952,0.285714285714286,0.571428571428571
"258","10","2004-07-23",2004,"2004",7,"Jul",23,"Fri","wkend",2,37,3,0.333333333333333,1,1,4,0.0810810810810811,0.027027027027027,0.027027027027027,0.108108108108108
"259","10","2004-07-24",2004,"2004",7,"Jul",24,"Sat","wkend",2,59,2,0.5,1,4,6,0.0338983050847458,0.0169491525423729,0.0677966101694915,0.101694915254237
"260","10","2004-07-25",2004,"2004",7,"Jul",25,"Sun","wkend",2,19,2,0,0,0,2,0.105263157894737,0,0,0.105263157894737
"261","10","2004-07-26",2004,"2004",7,"Jul",26,"Mon","wkday",2,21,0,0,0,0,0,0,0,0,0
"262","10","2004-07-27",2004,"2004",7,"Jul",27,"Tue","wkday",2,58,0,0,0,0,0,0,0,0,0
"263","10","2004-07-29",2004,"2004",7,"Jul",29,"Thu","wkday",2,16,6,0.333333333333333,2,0,6,0.375,0.125,0,0.375
"264","10","2004-07-30",2004,"2004",7,"Jul",30,"Fri","wkend",2,34,5,0.2,1,2,7,0.147058823529412,0.0294117647058824,0.0588235294117647,0.205882352941176
"265","10","2004-07-31",2004,"2004",7,"Jul",31,"Sat","wkend",2,53,12,0,0,1,13,0.226415094339623,0,0.0188679245283019,0.245283018867925
"266","10","2004-08-01",2004,"2004",8,"Aug",1,"Sun","wkend",3,77,15,0.466666666666667,7,9,24,0.194805194805195,0.0909090909090909,0.116883116883117,0.311688311688312
"267","10","2004-08-02",2004,"2004",8,"Aug",2,"Mon","wkday",3,22,1,1,1,0,1,0.0454545454545455,0.0454545454545455,0,0.0454545454545455
"268","10","2004-08-03",2004,"2004",8,"Aug",3,"Tue","wkday",3,10,7,0.428571428571429,3,4,11,0.7,0.3,0.4,1.1
"269","10","2004-08-05",2004,"2004",8,"Aug",5,"Thu","wkday",3,18,4,0.5,2,11,15,0.222222222222222,0.111111111111111,0.611111111111111,0.833333333333333
"270","10","2004-08-06",2004,"2004",8,"Aug",6,"Fri","wkend",3,15,12,0.333333333333333,4,0,12,0.8,0.266666666666667,0,0.8
"271","10","2004-08-07",2004,"2004",8,"Aug",7,"Sat","wkend",3,88,24,0.375,9,22,46,0.272727272727273,0.102272727272727,0.25,0.522727272727273
"272","10","2004-08-08",2004,"2004",8,"Aug",8,"Sun","wkend",3,91,23,0.434782608695652,10,4,27,0.252747252747253,0.10989010989011,0.043956043956044,0.296703296703297
"273","10","2004-08-09",2004,"2004",8,"Aug",9,"Mon","wkday",3,28,2,0,0,0,2,0.0714285714285714,0,0,0.0714285714285714
"274","10","2004-08-10",2004,"2004",8,"Aug",10,"Tue","wkday",3,7,0,0,0,0,0,0,0,0,0
"275","10","2004-08-12",2004,"2004",8,"Aug",12,"Thu","wkday",3,27,7,1,7,4,11,0.259259259259259,0.259259259259259,0.148148148148148,0.407407407407407
"276","10","2004-08-13",2004,"2004",8,"Aug",13,"Fri","wkend",3,74,21,0.380952380952381,8,9,30,0.283783783783784,0.108108108108108,0.121621621621622,0.405405405405405
"277","10","2004-08-14",2004,"2004",8,"Aug",14,"Sat","wkend",3,71,11,0.545454545454545,6,10,21,0.154929577464789,0.0845070422535211,0.140845070422535,0.295774647887324
"278","10","2004-08-15",2004,"2004",8,"Aug",15,"Sun","wkend",3,95,35,0.485714285714286,17,16,51,0.368421052631579,0.178947368421053,0.168421052631579,0.536842105263158
"279","10","2004-08-16",2004,"2004",8,"Aug",16,"Mon","wkday",3,18,0,0,0,0,0,0,0,0,0
"280","10","2004-08-19",2004,"2004",8,"Aug",19,"Thu","wkday",3,40,23,0.0869565217391304,2,14,37,0.575,0.05,0.35,0.925
"281","10","2004-08-20",2004,"2004",8,"Aug",20,"Fri","wkend",3,76,34,0.617647058823529,21,26,60,0.447368421052632,0.276315789473684,0.342105263157895,0.789473684210526
"282","10","2004-08-21",2004,"2004",8,"Aug",21,"Sat","wkend",3,8,3,0.333333333333333,1,0,3,0.375,0.125,0,0.375
"283","10","2004-08-22",2004,"2004",8,"Aug",22,"Sun","wkend",3,54,25,0.56,14,19,44,0.462962962962963,0.259259259259259,0.351851851851852,0.814814814814815
"284","10","2004-08-23",2004,"2004",8,"Aug",23,"Mon","wkday",3,38,2,0.5,1,3,5,0.0526315789473684,0.0263157894736842,0.0789473684210526,0.131578947368421
"285","10","2004-08-24",2004,"2004",8,"Aug",24,"Tue","wkday",3,6,0,0,0,0,0,0,0,0,0
"286","10","2004-08-26",2004,"2004",8,"Aug",26,"Thu","wkday",3,23,19,0.473684210526316,9,13,32,0.826086956521739,0.391304347826087,0.565217391304348,1.39130434782609
"287","10","2004-08-27",2004,"2004",8,"Aug",27,"Fri","wkend",3,126,109,0.486238532110092,53,30,139,0.865079365079365,0.420634920634921,0.238095238095238,1.1031746031746
"288","10","2004-08-28",2004,"2004",8,"Aug",28,"Sat","wkend",3,208,132,0.424242424242424,56,49,181,0.634615384615385,0.269230769230769,0.235576923076923,0.870192307692308
"289","10","2004-08-29",2004,"2004",8,"Aug",29,"Sun","wkend",3,176,119,0.428571428571429,51,37,156,0.676136363636364,0.289772727272727,0.210227272727273,0.886363636363636
"290","10","2004-08-30",2004,"2004",8,"Aug",30,"Mon","wkday",3,19,2,0.5,1,4,6,0.105263157894737,0.0526315789473684,0.210526315789474,0.315789473684211
"291","10","2004-08-31",2004,"2004",8,"Aug",31,"Tue","wkday",3,83,82,0.51219512195122,42,3,85,0.987951807228916,0.506024096385542,0.036144578313253,1.02409638554217
"292","10","2004-09-01",2004,"2004",9,"Sep",1,"Wed","wkday",4,37,33,0.363636363636364,12,16,49,0.891891891891892,0.324324324324324,0.432432432432432,1.32432432432432
"293","10","2004-09-02",2004,"2004",9,"Sep",2,"Thu","wkday",4,91,54,0.574074074074074,31,10,64,0.593406593406593,0.340659340659341,0.10989010989011,0.703296703296703
"294","10","2004-09-03",2004,"2004",9,"Sep",3,"Fri","wkend",4,178,130,0.469230769230769,61,27,157,0.730337078651685,0.342696629213483,0.151685393258427,0.882022471910112
"295","10","2004-09-04",2004,"2004",9,"Sep",4,"Sat","wkend",4,286,175,0.388571428571429,68,35,210,0.611888111888112,0.237762237762238,0.122377622377622,0.734265734265734
"296","10","2004-09-05",2004,"2004",9,"Sep",5,"Sun","wkend",4,122,63,0.349206349206349,22,14,77,0.516393442622951,0.180327868852459,0.114754098360656,0.631147540983607
"297","10","2004-09-07",2004,"2004",9,"Sep",7,"Tue","wkday",4,40,27,0.296296296296296,8,5,32,0.675,0.2,0.125,0.8
"298","10","2004-09-09",2004,"2004",9,"Sep",9,"Thu","wkday",4,51,24,0.666666666666667,16,4,28,0.470588235294118,0.313725490196078,0.0784313725490196,0.549019607843137
"299","10","2004-09-10",2004,"2004",9,"Sep",10,"Fri","wkend",4,126,121,0.504132231404959,61,20,141,0.96031746031746,0.484126984126984,0.158730158730159,1.11904761904762
"300","10","2004-09-11",2004,"2004",9,"Sep",11,"Sat","wkend",4,109,66,0.5,33,12,78,0.605504587155963,0.302752293577982,0.110091743119266,0.715596330275229
"301","10","2004-09-12",2004,"2004",9,"Sep",12,"Sun","wkend",4,254,149,0.48993288590604,73,43,192,0.586614173228346,0.28740157480315,0.169291338582677,0.755905511811024
"302","10","2004-09-13",2004,"2004",9,"Sep",13,"Mon","wkday",4,11,6,0.166666666666667,1,0,6,0.545454545454545,0.0909090909090909,0,0.545454545454545
"303","10","2004-09-14",2004,"2004",9,"Sep",14,"Tue","wkday",4,77,50,0.52,26,0,50,0.649350649350649,0.337662337662338,0,0.649350649350649
"304","10","2004-09-16",2004,"2004",9,"Sep",16,"Thu","wkday",4,68,41,0.463414634146341,19,11,52,0.602941176470588,0.279411764705882,0.161764705882353,0.764705882352941
"305","10","2004-09-17",2004,"2004",9,"Sep",17,"Fri","wkend",4,54,45,0.488888888888889,22,9,54,0.833333333333333,0.407407407407407,0.166666666666667,1
"306","10","2004-09-18",2004,"2004",9,"Sep",18,"Sat","wkend",4,216,118,0.457627118644068,54,34,152,0.546296296296296,0.25,0.157407407407407,0.703703703703704
"307","10","2004-09-19",2004,"2004",9,"Sep",19,"Sun","wkend",4,249,178,0.51123595505618,91,29,207,0.714859437751004,0.365461847389558,0.116465863453815,0.831325301204819
"308","10","2004-09-20",2004,"2004",9,"Sep",20,"Mon","wkday",4,37,16,0.3125,5,3,19,0.432432432432432,0.135135135135135,0.0810810810810811,0.513513513513513
"309","10","2004-09-21",2004,"2004",9,"Sep",21,"Tue","wkday",4,129,98,0.510204081632653,50,15,113,0.75968992248062,0.387596899224806,0.116279069767442,0.875968992248062
"310","10","2004-09-23",2004,"2004",9,"Sep",23,"Thu","wkday",4,38,7,0.285714285714286,2,9,16,0.184210526315789,0.0526315789473684,0.236842105263158,0.421052631578947
"311","10","2004-09-24",2004,"2004",9,"Sep",24,"Fri","wkend",4,175,70,0.471428571428571,33,22,92,0.4,0.188571428571429,0.125714285714286,0.525714285714286
"312","10","2004-09-25",2004,"2004",9,"Sep",25,"Sat","wkend",4,256,121,0.462809917355372,56,20,141,0.47265625,0.21875,0.078125,0.55078125
"313","10","2004-09-26",2004,"2004",9,"Sep",26,"Sun","wkend",4,267,99,0.393939393939394,39,16,115,0.370786516853933,0.146067415730337,0.0599250936329588,0.430711610486891
"314","10","2004-09-27",2004,"2004",9,"Sep",27,"Mon","wkday",4,12,2,1,2,4,6,0.166666666666667,0.166666666666667,0.333333333333333,0.5
"315","10","2004-09-28",2004,"2004",9,"Sep",28,"Tue","wkday",4,58,20,0.55,11,1,21,0.344827586206897,0.189655172413793,0.0172413793103448,0.362068965517241
"316","10","2004-09-30",2004,"2004",9,"Sep",30,"Thu","wkday",4,17,3,0.666666666666667,2,0,3,0.176470588235294,0.117647058823529,0,0.176470588235294
"317","10","2004-10-01",2004,"2004",10,"Oct",1,"Fri","wkend",5,100,40,0.325,13,16,56,0.4,0.13,0.16,0.56
"318","10","2004-10-02",2004,"2004",10,"Oct",2,"Sat","wkend",5,200,56,0.357142857142857,20,16,72,0.28,0.1,0.08,0.36
"319","10","2004-10-03",2004,"2004",10,"Oct",3,"Sun","wkend",5,188,56,0.410714285714286,23,2,58,0.297872340425532,0.122340425531915,0.0106382978723404,0.308510638297872
"320","10","2004-10-04",2004,"2004",10,"Oct",4,"Mon","wkday",5,9,1,1,1,0,1,0.111111111111111,0.111111111111111,0,0.111111111111111
"321","10","2004-10-05",2004,"2004",10,"Oct",5,"Tue","wkday",5,3,1,0,0,0,1,0.333333333333333,0,0,0.333333333333333
"322","10","2004-10-07",2004,"2004",10,"Oct",7,"Thu","wkday",5,31,10,0.4,4,11,21,0.32258064516129,0.129032258064516,0.354838709677419,0.67741935483871
"323","10","2004-10-08",2004,"2004",10,"Oct",8,"Fri","wkend",5,7,4,0.5,2,1,5,0.571428571428571,0.285714285714286,0.142857142857143,0.714285714285714
"324","10","2004-10-09",2004,"2004",10,"Oct",9,"Sat","wkend",5,31,8,0.5,4,6,14,0.258064516129032,0.129032258064516,0.193548387096774,0.451612903225806
"325","10","2004-10-10",2004,"2004",10,"Oct",10,"Sun","wkend",5,71,17,0.352941176470588,6,10,27,0.23943661971831,0.0845070422535211,0.140845070422535,0.380281690140845
"326","10","2004-10-11",2004,"2004",10,"Oct",11,"Mon","wkday",5,13,7,0.142857142857143,1,3,10,0.538461538461538,0.0769230769230769,0.230769230769231,0.769230769230769
"327","10","2004-10-12",2004,"2004",10,"Oct",12,"Tue","wkday",5,35,9,0.555555555555556,5,2,11,0.257142857142857,0.142857142857143,0.0571428571428571,0.314285714285714
"328","10","2004-10-14",2004,"2004",10,"Oct",14,"Thu","wkday",5,23,7,0.142857142857143,1,4,11,0.304347826086957,0.0434782608695652,0.173913043478261,0.478260869565217
"329","10","2004-10-15",2004,"2004",10,"Oct",15,"Fri","wkend",5,22,5,0.6,3,0,5,0.227272727272727,0.136363636363636,0,0.227272727272727
"330","10","2004-10-16",2004,"2004",10,"Oct",16,"Sat","wkend",5,15,6,0.333333333333333,2,0,6,0.4,0.133333333333333,0,0.4
"331","10","2004-10-17",2004,"2004",10,"Oct",17,"Sun","wkend",5,24,0,0,0,2,2,0,0,0.0833333333333333,0.0833333333333333
"332","10","2004-10-21",2004,"2004",10,"Oct",21,"Thu","wkday",5,13,1,0,0,0,1,0.0769230769230769,0,0,0.0769230769230769
"333","10","2004-10-23",2004,"2004",10,"Oct",23,"Sat","wkend",5,9,0,0,0,0,0,0,0,0,0
"334","10","2004-10-24",2004,"2004",10,"Oct",24,"Sun","wkend",5,16,5,0,0,0,5,0.3125,0,0,0.3125
"335","10","2004-10-28",2004,"2004",10,"Oct",28,"Thu","wkday",5,5,0,0,0,1,1,0,0,0.2,0.2
"336","10","2004-10-29",2004,"2004",10,"Oct",29,"Fri","wkend",5,6,1,0,0,0,1,0.166666666666667,0,0,0.166666666666667
"337","10","2004-10-30",2004,"2004",10,"Oct",30,"Sat","wkend",5,5,0,0,0,0,0,0,0,0,0
"338","10","2004-10-31",2004,"2004",10,"Oct",31,"Sun","wkend",5,18,7,0.571428571428571,4,6,13,0.388888888888889,0.222222222222222,0.333333333333333,0.722222222222222
"339","10","2004-11-01",2004,"2004",11,"Nov",1,"Mon","wkday",5,7,0,0,0,0,0,0,0,0,0
"340","10","2004-11-04",2004,"2004",11,"Nov",4,"Thu","wkday",5,6,0,0,0,0,0,0,0,0,0
"341","10","2004-11-05",2004,"2004",11,"Nov",5,"Fri","wkend",5,27,1,1,1,4,5,0.037037037037037,0.037037037037037,0.148148148148148,0.185185185185185
"342","10","2004-11-06",2004,"2004",11,"Nov",6,"Sat","wkend",5,43,0,0,0,1,1,0,0,0.0232558139534884,0.0232558139534884
"343","10","2004-11-07",2004,"2004",11,"Nov",7,"Sun","wkend",5,102,0,0,0,2,2,0,0,0.0196078431372549,0.0196078431372549
"344","10","2004-11-08",2004,"2004",11,"Nov",8,"Mon","wkday",5,3,0,0,0,0,0,0,0,0,0
"345","10","2004-11-12",2004,"2004",11,"Nov",12,"Fri","wkend",5,23,0,0,0,1,1,0,0,0.0434782608695652,0.0434782608695652
"346","10","2004-11-13",2004,"2004",11,"Nov",13,"Sat","wkend",5,117,0,0,0,1,1,0,0,0.00854700854700855,0.00854700854700855
"347","10","2004-11-14",2004,"2004",11,"Nov",14,"Sun","wkend",5,93,0,0,0,0,0,0,0,0,0
"348","10","2004-11-17",2004,"2004",11,"Nov",17,"Wed","wkday",5,5,0,0,0,2,2,0,0,0.4,0.4
"349","10","2004-11-19",2004,"2004",11,"Nov",19,"Fri","wkend",5,3,0,0,0,0,0,0,0,0,0
"350","10","2004-11-20",2004,"2004",11,"Nov",20,"Sat","wkend",5,17,0,0,0,0,0,0,0,0,0
"351","10","2004-11-21",2004,"2004",11,"Nov",21,"Sun","wkend",5,93,4,0.5,2,4,8,0.043010752688172,0.021505376344086,0.043010752688172,0.0860215053763441
"352","10","2004-11-22",2004,"2004",11,"Nov",22,"Mon","wkday",5,3,0,0,0,0,0,0,0,0,0
"353","10","2004-11-27",2004,"2004",11,"Nov",27,"Sat","wkend",5,29,0,0,0,0,0,0,0,0,0
"354","10","2004-11-28",2004,"2004",11,"Nov",28,"Sun","wkend",5,63,0,0,0,0,0,0,0,0,0
"355","10","2004-11-30",2004,"2004",11,"Nov",30,"Tue","wkday",5,3,0,0,0,0,0,0,0,0,0
"356","10","2004-12-12",2004,"2004",12,"Dec",12,"Sun","wkend",5,1,0,0,0,0,0,0,0,0,0
"357","10","2004-12-16",2004,"2004",12,"Dec",16,"Thu","wkday",5,11,0,0,0,1,1,0,0,0.0909090909090909,0.0909090909090909
"358","10","2004-12-17",2004,"2004",12,"Dec",17,"Fri","wkend",5,9,0,0,0,0,0,0,0,0,0
"359","10","2004-12-18",2004,"2004",12,"Dec",18,"Sat","wkend",5,59,0,0,0,3,3,0,0,0.0508474576271186,0.0508474576271186
"360","10","2004-12-19",2004,"2004",12,"Dec",19,"Sun","wkend",5,63,0,0,0,2,2,0,0,0.0317460317460317,0.0317460317460317
"361","10","2004-12-22",2004,"2004",12,"Dec",22,"Wed","wkday",5,2,0,0,0,0,0,0,0,0,0
"362","10","2004-12-24",2004,"2004",12,"Dec",24,"Fri","wkend",5,6,0,0,0,0,0,0,0,0,0
"363","10","2004-12-26",2004,"2004",12,"Dec",26,"Sun","wkend",5,41,0,0,0,0,0,0,0,0,0
"364","10","2004-12-28",2004,"2004",12,"Dec",28,"Tue","wkday",5,22,0,0,0,8,8,0,0,0.363636363636364,0.363636363636364
"365","10","2004-12-29",2004,"2004",12,"Dec",29,"Wed","wkday",5,9,0,0,0,0,0,0,0,0,0
"366","10","2005-01-02",2005,"2005",1,"Jan",2,"Sun","wkend",1,47,0,0,0,3,3,0,0,0.0638297872340425,0.0638297872340425
"367","10","2005-01-06",2005,"2005",1,"Jan",6,"Thu","wkday",1,2,0,0,0,0,0,0,0,0,0
"368","10","2005-01-08",2005,"2005",1,"Jan",8,"Sat","wkend",1,8,0,0,0,0,0,0,0,0,0
"369","10","2005-01-09",2005,"2005",1,"Jan",9,"Sun","wkend",1,25,0,0,0,1,1,0,0,0.04,0.04
"370","10","2005-01-13",2005,"2005",1,"Jan",13,"Thu","wkday",1,1,0,0,0,0,0,0,0,0,0
"371","10","2005-01-15",2005,"2005",1,"Jan",15,"Sat","wkend",1,12,0,0,0,0,0,0,0,0,0
"372","10","2005-01-16",2005,"2005",1,"Jan",16,"Sun","wkend",1,46,0,0,0,1,1,0,0,0.0217391304347826,0.0217391304347826
"373","10","2005-01-21",2005,"2005",1,"Jan",21,"Fri","wkend",1,8,0,0,0,0,0,0,0,0,0
"374","10","2005-01-22",2005,"2005",1,"Jan",22,"Sat","wkend",1,13,0,0,0,5,5,0,0,0.384615384615385,0.384615384615385
"375","10","2005-01-23",2005,"2005",1,"Jan",23,"Sun","wkend",1,105,1,1,1,0,1,0.00952380952380952,0.00952380952380952,0,0.00952380952380952
"376","10","2005-01-24",2005,"2005",1,"Jan",24,"Mon","wkday",1,1,0,0,0,0,0,0,0,0,0
"377","10","2005-01-25",2005,"2005",1,"Jan",25,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"378","10","2005-01-28",2005,"2005",1,"Jan",28,"Fri","wkend",1,7,0,0,0,0,0,0,0,0,0
"379","10","2005-01-29",2005,"2005",1,"Jan",29,"Sat","wkend",1,41,0,0,0,7,7,0,0,0.170731707317073,0.170731707317073
"380","10","2005-01-30",2005,"2005",1,"Jan",30,"Sun","wkend",1,51,0,0,0,1,1,0,0,0.0196078431372549,0.0196078431372549
"381","10","2005-01-31",2005,"2005",1,"Jan",31,"Mon","wkday",1,4,0,0,0,0,0,0,0,0,0
"382","10","2005-02-04",2005,"2005",2,"Feb",4,"Fri","wkend",1,3,0,0,0,0,0,0,0,0,0
"383","10","2005-02-05",2005,"2005",2,"Feb",5,"Sat","wkend",1,4,0,0,0,0,0,0,0,0,0
"384","10","2005-02-06",2005,"2005",2,"Feb",6,"Sun","wkend",1,5,0,0,0,0,0,0,0,0,0
